"","plot","species","year","abundance","SLA","Height","Seed_mass","beta_contrib"
"2179","F9","Mesoptychia badensis",2016,1,NA,NA,NA,0.00029321894374521
"2180","F9","Metzgeria consanguinea",2016,1,NA,NA,NA,0.000187143103913579
"2181","F9","Metzgeria furcata",2016,1,NA,NA,NA,0.00269249420853468
"2182","F9","Metzgeria violacea",2016,1,NA,NA,NA,0.00174300858565163
"2183","F9","Mnium hornum",2016,1,NA,NA,NA,0.00749228541516585
"2184","F9","Orthotrichum diaphanum",2016,1,NA,NA,NA,0.00475825958559995
"2185","F9","Orthotrichum pulchellum",2016,1,NA,NA,NA,0.00238841066844693
"2186","F9","Oxyrrhynchium hians",2016,1,NA,NA,NA,0.00620155706212187
"2187","F9","Plagiomnium undulatum",2016,1,NA,NA,NA,0.00218014338794395
"2188","F9","Plenogemma phyllantha",2016,1,NA,NA,NA,0.00254080248067154
"2189","F9","Pseudocrossidium revolutum",2016,1,NA,NA,NA,0.000187143103913579
"2190","F9","Pseudotaxiphyllum elegans",2016,1,NA,NA,NA,0.00655788998798356
"2191","F9","Ptychostomum pseudotriquetrum",2016,1,NA,NA,NA,0.000245818859019189
"2192","F9","Pulvigera lyellii",2016,1,NA,NA,NA,0.001824960073016
"2193","F9","Rhynchostegium confertum",2016,1,NA,NA,NA,0.00451199627429045
"2194","F9","Rhytidiadelphus squarrosus",2016,1,NA,NA,NA,0.00611992932534143
"2195","F9","Rosulabryum capillare",2016,1,NA,NA,NA,0.006464486644347
"2196","F9","Schistidium crassipilum",2016,1,NA,NA,NA,0.00218250883425335
"2197","F9","Silene dioica",2017,1,39.2691578947368,0.589,0.662,0.0112789827148048
"2198","F9","Streblotrichum convolutum",2016,1,NA,NA,NA,0.00244929532473681
"2199","F9","Symphytum officinale",2020,1,26.0168377542857,0.5047,11.13,0.000292387549396591
"2200","F9","Syntrichia ruralis",2016,1,NA,NA,NA,0.00154492379316982
"2201","F9","Thuidium tamariscinum",2016,1,NA,NA,NA,0.000584922959979786
"2202","F9","Tortula muralis",2016,1,NA,NA,NA,0.00454352307241878
"2203","F9","Trichostomum crispulum",2016,1,NA,NA,NA,0.000187143103913579
"2204","F9","Ulota bruchii",2016,1,NA,NA,NA,0.00135247210114083
"2205","F9","Vinealobryum insulanum",2016,1,NA,NA,NA,0.00631165509815953
"2206","G1","Aesculus hippocastanum",2022,1,10.960002739726,23.8,13737.6212314286,0.011356615460285
"2207","G1","Digitalis lutea",2024,1,23.842,0.3,NA,0.00626929398110489
"2208","G10","Brachythecium rutabulum",2013,1,NA,NA,NA,0.00863746114047454
"2209","G10","Conocephalum conicum",2013,1,NA,NA,NA,0.00163895207303853
"2210","G10","Dicranella heteromalla",2013,1,NA,NA,NA,0.00565840331960546
"2211","G10","Hypnum cupressiforme",2013,1,NA,NA,NA,0.00780647468413129
"2212","G10","Ilex aquifolium",2022,1,6.27795538550501,11.7487684827586,38.6608245454545,0.0069099676200276
"2213","G10","Kindbergia praelonga",2013,1,NA,NA,NA,0.00863082126836965
"2214","G10","Lewinskya affinis",2013,1,NA,NA,NA,0.0074766230585248
"2215","G10","Mnium hornum",2013,1,NA,NA,NA,0.00749228541516585
"2216","G10","Oxyrrhynchium hians",2013,1,NA,NA,NA,0.00620155706212187
"2217","G10","Pohlia melanodon",2013,1,NA,NA,NA,0.00340652146103546
"2218","G10","Pseudotaxiphyllum elegans",2013,1,NA,NA,NA,0.00655788998798356
"2219","G2","Corylus avellana",2022,2,19.4326653124865,4.14457575757576,1096.23131416667,0.00934888593265385
"2220","G2","Dipsacus fullonum",2020,1,20.076716665,0.95,2.67266666666667,0.00319746691079507
"2221","G2","Fagus sylvatica",2020,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591
"2222","G2","Fagus sylvatica",2022,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591
"2223","G2","Physostegia virginiana",2022,1,NA,NA,2.6,0.00113987163292817
"2224","G2","Poa annua",2022,1,36.7588637963636,0.165017714285714,0.283832964285714,0.00116178147816322
"2225","G2","Prunus lusitanica",2021,1,5.73333411415632,12,NA,0.00239377838914192
"2226","G2","Reynoutria japonica",2023,2,18.92,1.44444444444444,NA,0.0101957444629139
"2227","G2","Solanum dulcamara",2022,1,33.3669708333333,1.18181818181818,26.48972325,0.00535294665880611
"2228","G3","Acer pseudoplatanus",2024,2,14.6957418110658,16.100989010989,93.3927255384615,0.00362216514904225
"2229","G3","Aesculus hippocastanum",2024,2,10.960002739726,23.8,13737.6212314286,0.011356615460285
"2230","G3","Alliaria petiolata",2024,3,47.0135,0.561111111111111,2.70525,0.0225631389979403
"2231","G3","Allium ursinum",2024,1,37.25,0.31875,5.31833333333333,0.00402967182251052
"2232","G3","Alnus glutinosa",2024,1,14.9289468413254,11.6695759036145,1.84827819047619,0.00394997775363505
"2233","G3","Anemone nemorosa",2024,1,28.3736363636364,0.170555555555556,3.89666666666667,0.00202565326921868
"2234","G3","Anthriscus sylvestris",2020,1,30.4975107352381,0.833333333333333,3.83123076923077,0.00127803382915734
"2235","G3","Bellis perennis",2024,2,27.9817033727273,0.0685248571428571,0.1287879,0.00269686383985852
"2236","G3","Cardamine pratensis",2024,4,22.993097899,0.327857142857143,0.6,0.0205107701622765
"2237","G3","Carex pendula",2022,1,13.3,0.5,0.665,0.000268995469205622
"2238","G3","Chamaenerion angustifolium",2020,1,NA,NA,0.245,0.00242400946310117
"2239","G3","Chamaenerion angustifolium",2022,1,NA,NA,0.245,0.00242400946310117
"2240","G3","Chamaenerion angustifolium",2024,1,NA,NA,0.245,0.00242400946310117
"2241","G3","Chrysosplenium oppositifolium",2022,1,23.35,0.1,0.06,0.00239493415867404
"2242","G3","Chrysosplenium oppositifolium",2024,2,23.35,0.1,0.06,0.00239493415867404
"2243","G3","Cornus sanguinea",2018,1,14.7019489020308,2.53970588235294,67.8816666666667,0.00202764399986821
"2244","G3","Corylus avellana",2024,1,19.4326653124865,4.14457575757576,1096.23131416667,0.00934888593265385
"2245","G3","Fagus sylvatica",2019,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591
"2246","G3","Fagus sylvatica",2020,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591
"2247","G3","Fagus sylvatica",2021,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591
"2248","G3","Fagus sylvatica",2024,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591
"2249","G3","Ficaria verna",2024,5,NA,NA,NA,0.0023194755810755
"2250","G3","Galium aparine",2021,1,33.0207584241613,0.724702416666667,9.92278709523809,0.00119836862282465
"2251","G3","Geranium robertianum",2024,1,36.6050986026087,0.27012125,1.00235255555556,0.00139062754516856
"2252","G3","Geranium sanguineum",2022,1,21.8333333333333,0.23125,8.69777777777778,0.000398633041678595
"2253","G3","Heracleum sphondylium",2024,1,21.473155992,1.35625,7.7147,0.00656349314230942
"2254","G3","Hyacinthoides non-scripta",2024,1,21.2333333333333,0.2175,5.76375,0.00478848433227427
"2255","G3","Ilex aquifolium",2019,1,6.27795538550501,11.7487684827586,38.6608245454545,0.0069099676200276
"2256","G3","Ilex aquifolium",2024,5,6.27795538550501,11.7487684827586,38.6608245454545,0.0069099676200276
"2257","G3","Lysimachia vulgaris",2020,1,23.725,0.9143,0.14,0.000136288999589237
"2258","G3","Myosotis sylvatica",2024,1,29.68,0.225,0.744666666666667,0.000144126574358607
"2259","G3","Nymphaea alba",2020,1,14.7,0.03,NA,0.000203998826740407
"2260","G3","Phragmites australis",2024,1,15.02978236832,2.1386,1.26714285714286,0.00418878662109481
"2261","G3","Plantago major",2024,1,21.7863851375926,0.253048407411111,0.192904526315789,0.00290782902708023
"2262","G3","Prunella vulgaris",2021,1,29.0513089351181,0.157670307692308,0.963407676470588,0.0108838777761191
"2263","G3","Prunus padus",2019,1,20.8324271686957,8.14285714285714,106.666274444444,0.0007752664513904
"2264","G3","Pteridium aquilinum",2019,1,17.7984489515385,1.13571428571429,NA,0.00159376665255045
"2265","G3","Pteridium aquilinum",2024,1,17.7984489515385,1.13571428571429,NA,0.00159376665255045
"2266","G3","Rabelera holostea",2023,1,NA,NA,NA,0.00786277754295253
"2267","G3","Ranunculus repens",2024,2,23.6490374169643,0.253909090909091,2.3,0.00226131721407231
"2268","G3","Reynoutria japonica",2015,2,18.92,1.44444444444444,NA,0.0101957444629139
"2269","G3","Reynoutria japonica",2023,1,18.92,1.44444444444444,NA,0.0101957444629139
"2270","G3","Rhododendron ponticum",2019,8,6.38461603983751,3,0.2,0.00112034043031666
"2271","G3","Santolina chamaecyparissus",2020,1,NA,NA,NA,0.000136288999589237
"2272","G3","Silene dioica",2020,1,39.2691578947368,0.589,0.662,0.0112789827148048
"2273","G3","Silene dioica",2024,4,39.2691578947368,0.589,0.662,0.0112789827148048
"2274","G3","Solanum dulcamara",2024,1,33.3669708333333,1.18181818181818,26.48972325,0.00535294665880611
"2275","G3","Soleirolia soleirolii",2021,1,25.25,0.095,NA,0.000136288999589237
"2276","G3","Sorbus aucuparia",2024,2,10.7430853767383,8.70430268589744,15.6541576,0.00213857538939472
"2277","G3","Stachys sylvatica",2024,2,46.49625,0.525,1.47125,0.00788681115440144
"2278","G3","Taxus baccata",2024,2,7.01832715030529,14.7675,61.1539124,0.000450433748382091
"2279","G3","Triticum aestivum",2019,1,22.7166666666667,1.05454545454545,37.0176923076923,0.00139948665013561
"2280","G3","Triticum aestivum",2020,1,22.7166666666667,1.05454545454545,37.0176923076923,0.00139948665013561
"2281","G3","Urtica dioica",2024,3,22.1834656468364,0.480761904761905,0.1262775,0.00336787964435186
"2282","G3","Veronica chamaedrys",2021,1,32.5695715330645,0.2471875,0.238562131578947,0.00132029776103207
"2283","G3","Veronica montana",2024,1,36.8353,0.247222222222222,0.38,0.00147396489075581
"2284","G3","Veronica serpyllifolia",2024,2,22.8613434914286,0.163888888888889,0.054556,0.00328922763796146
"2285","G4","Acer campestre",2024,3,12.8478128282563,13.1394736842105,110.945321529412,0.00133568986120575
"2286","G4","Acer platanoides",2021,1,15.3094840467304,15.6747082251082,156.68577025,0.000964414664202514
"2287","G4","Acer pseudoplatanus",2024,7,14.6957418110658,16.100989010989,93.3927255384615,0.00362216514904225
"2288","G4","Aesculus hippocastanum",2020,4,10.960002739726,23.8,13737.6212314286,0.011356615460285
"2289","G4","Aesculus hippocastanum",2022,1,10.960002739726,23.8,13737.6212314286,0.011356615460285
"2290","G4","Aesculus hippocastanum",2024,6,10.960002739726,23.8,13737.6212314286,0.011356615460285
"2291","G4","Alliaria petiolata",2020,2,47.0135,0.561111111111111,2.70525,0.0225631389979403
"2292","G4","Alliaria petiolata",2022,1,47.0135,0.561111111111111,2.70525,0.0225631389979403
"2293","G4","Alliaria petiolata",2024,14,47.0135,0.561111111111111,2.70525,0.0225631389979403
"2294","G4","Allium ursinum",2022,1,37.25,0.31875,5.31833333333333,0.00402967182251052
"2295","G4","Allium ursinum",2023,1,37.25,0.31875,5.31833333333333,0.00402967182251052
"2296","G4","Allium ursinum",2024,14,37.25,0.31875,5.31833333333333,0.00402967182251052
"2297","G4","Alnus glutinosa",2024,1,14.9289468413254,11.6695759036145,1.84827819047619,0.00394997775363505
"2298","G4","Anemone nemorosa",2020,2,28.3736363636364,0.170555555555556,3.89666666666667,0.00202565326921868
"2299","G4","Anemone nemorosa",2021,1,28.3736363636364,0.170555555555556,3.89666666666667,0.00202565326921868
"2300","G4","Anemone nemorosa",2022,1,28.3736363636364,0.170555555555556,3.89666666666667,0.00202565326921868
"2301","G4","Anemone nemorosa",2023,1,28.3736363636364,0.170555555555556,3.89666666666667,0.00202565326921868
"2302","G4","Anemone nemorosa",2024,15,28.3736363636364,0.170555555555556,3.89666666666667,0.00202565326921868
"2303","G4","Anthriscus sylvestris",2024,2,30.4975107352381,0.833333333333333,3.83123076923077,0.00127803382915734
"2304","G4","Arctium minus",2024,1,24.0666666666667,1.12,8.71027777777778,0.00220295511076845
"2305","G4","Argentina anserina",2024,2,NA,NA,NA,0.000238974040934016
"2306","G4","Aria edulis",2024,1,NA,NA,NA,3.51220951322403e-05
"2307","G4","Arum maculatum",2020,3,33.26,0.259166666666667,119.706,0.00142353318755152
"2308","G4","Arum maculatum",2023,1,33.26,0.259166666666667,119.706,0.00142353318755152
"2309","G4","Arum maculatum",2024,10,33.26,0.259166666666667,119.706,0.00142353318755152
"2310","G4","Asplenium scolopendrium",2021,1,17.6333333333333,0.325,NA,0.001299192692891
"2311","G4","Asplenium scolopendrium",2024,4,17.6333333333333,0.325,NA,0.001299192692891
"2312","G4","Bellis perennis",2024,14,27.9817033727273,0.0685248571428571,0.1287879,0.00269686383985852
"2313","G4","Betula pendula",2024,1,15.1445311045607,13.5256842105263,0.421202181818182,0.000918827674149127
"2314","G4","Betula pubescens",2024,1,13.3996451045635,11.1411231343284,0.258388142857143,4.33524790765582e-05
"2315","G4","Cardamine pratensis",2024,9,22.993097899,0.327857142857143,0.6,0.0205107701622765
"2316","G4","Carex sylvatica",2024,4,30.9,0.425,1.54,0.000140488380528961
"2317","G4","Chamaenerion angustifolium",2024,4,NA,NA,0.245,0.00242400946310117
"2318","G4","Chrysosplenium oppositifolium",2020,1,23.35,0.1,0.06,0.00239493415867404
"2319","G4","Chrysosplenium oppositifolium",2021,1,23.35,0.1,0.06,0.00239493415867404
"2320","G4","Chrysosplenium oppositifolium",2024,2,23.35,0.1,0.06,0.00239493415867404
"2321","G4","Circaea lutetiana",2019,1,36.7,0.3775,2.68014285714286,0.00296871830661071
"2322","G4","Circaea lutetiana",2020,1,36.7,0.3775,2.68014285714286,0.00296871830661071
"2323","G4","Circaea lutetiana",2021,1,36.7,0.3775,2.68014285714286,0.00296871830661071
"2324","G4","Circaea lutetiana",2022,1,36.7,0.3775,2.68014285714286,0.00296871830661071
"2325","G4","Circaea lutetiana",2024,6,36.7,0.3775,2.68014285714286,0.00296871830661071
"2326","G4","Cirsium arvense",2020,2,15.3333392966667,0.780030272727273,1.24347022727273,0.00374535552341335
"2327","G4","Cirsium vulgare",2020,3,14.7780548465484,0.895469428571429,2.60755653333333,0.00341646923884757
"2328","G4","Cirsium vulgare",2024,1,14.7780548465484,0.895469428571429,2.60755653333333,0.00341646923884757
"2329","G4","Conopodium majus",2024,3,22.5,0.274444444444444,2.7325,0.000121645006696808
"2330","G4","Corylus avellana",2018,1,19.4326653124865,4.14457575757576,1096.23131416667,0.00934888593265385
"2331","G4","Corylus avellana",2020,1,19.4326653124865,4.14457575757576,1096.23131416667,0.00934888593265385
"2332","G4","Corylus avellana",2021,2,19.4326653124865,4.14457575757576,1096.23131416667,0.00934888593265385
"2333","G4","Corylus avellana",2024,3,19.4326653124865,4.14457575757576,1096.23131416667,0.00934888593265385
"2334","G4","Crataegus monogyna",2024,2,10.8918091312607,6.40343177777778,163.821378947368,0.00439429431908137
"2335","G4","Digitalis purpurea",2024,1,17.5768771428571,0.8573469,0.08917315,0.000519049882860519
"2336","G4","Dipsacus fullonum",2020,2,20.076716665,0.95,2.67266666666667,0.00319746691079507
"2337","G4","Dipsacus fullonum",2021,1,20.076716665,0.95,2.67266666666667,0.00319746691079507
"2338","G4","Dryopteris dilatata",2024,2,20.9666666666667,0.6,NA,9.51583027231141e-05
"2339","G4","Dryopteris filix-mas",2024,1,24.2,0.75,NA,0.000568902005470283
"2340","G4","Euonymus europaeus",2024,1,11.9097622955523,3.36315789473684,34.3068753846154,0.00128615739477879
"2341","G4","Fagus sylvatica",2021,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591
"2342","G4","Fagus sylvatica",2024,6,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591
"2343","G4","Ficaria verna",2021,1,NA,NA,NA,0.0023194755810755
"2344","G4","Ficaria verna",2022,2,NA,NA,NA,0.0023194755810755
"2345","G4","Ficaria verna",2023,1,NA,NA,NA,0.0023194755810755
"2346","G4","Ficaria verna",2024,8,NA,NA,NA,0.0023194755810755
"2347","G4","Filipendula ulmaria",2020,2,22.6656623494118,0.858333333333333,0.576,0.00611702769328206
"2348","G4","Filipendula ulmaria",2021,2,22.6656623494118,0.858333333333333,0.576,0.00611702769328206
"2349","G4","Filipendula ulmaria",2022,1,22.6656623494118,0.858333333333333,0.576,0.00611702769328206
"2350","G4","Filipendula ulmaria",2024,4,22.6656623494118,0.858333333333333,0.576,0.00611702769328206
"2351","G4","Frangula alnus",2021,2,19.0498502272727,4.022,17.9342048571429,7.02441902644807e-05
"2352","G4","Fraxinus excelsior",2024,2,12.4712907445062,19.955,64.4747434736842,0.00436644388962475
"2353","G4","Frullania dilatata",2018,1,NA,NA,NA,0.00132606962025793
"2354","G4","Galium aparine",2024,4,33.0207584241613,0.724702416666667,9.92278709523809,0.00119836862282465
"2355","G4","Galium mollugo",2024,1,34.4284385921088,0.529878048780488,0.694432432432432,4.33524790765582e-05
"2356","G4","Geranium macrorrhizum",2022,1,NA,NA,NA,0.000906749538065837
"2357","G4","Geranium robertianum",2024,3,36.6050986026087,0.27012125,1.00235255555556,0.00139062754516856
"2358","G4","Geum urbanum",2022,1,36.0021288313636,0.352272727272727,1.75013333333333,0.00317432332971591
"2359","G4","Geum urbanum",2024,4,36.0021288313636,0.352272727272727,1.75013333333333,0.00317432332971591
"2360","G4","Glechoma hederacea",2024,2,35.1604444414286,0.2425,0.69,8.67049581531164e-05
"2361","G4","Hedera helix",2024,2,11.850317826087,12.57559525,23.27036375,0.00585323858383034
"2362","G4","Heracleum sphondylium",2020,1,21.473155992,1.35625,7.7147,0.00656349314230942
"2363","G4","Heracleum sphondylium",2021,1,21.473155992,1.35625,7.7147,0.00656349314230942
"2364","G4","Heracleum sphondylium",2022,1,21.473155992,1.35625,7.7147,0.00656349314230942
"2365","G4","Heracleum sphondylium",2024,3,21.473155992,1.35625,7.7147,0.00656349314230942
"2366","G4","Holcus mollis",2024,1,38.9133333333333,0.31875,NA,4.33524790765582e-05
"2367","G4","Hyacinthoides non-scripta",2014,1,21.2333333333333,0.2175,5.76375,0.00478848433227427
"2368","G4","Hyacinthoides non-scripta",2018,1,21.2333333333333,0.2175,5.76375,0.00478848433227427
"2369","G4","Hyacinthoides non-scripta",2019,1,21.2333333333333,0.2175,5.76375,0.00478848433227427
"2370","G4","Hyacinthoides non-scripta",2024,4,21.2333333333333,0.2175,5.76375,0.00478848433227427
"2371","G4","Ilex aquifolium",2024,3,6.27795538550501,11.7487684827586,38.6608245454545,0.0069099676200276
"2372","G4","Impatiens glandulifera",2024,6,38.3,1.44444444444444,9.37,0.0306216016076104
"2373","G4","Lamium album",2024,1,35.809447676129,0.313090909090909,1.775,0.000127870680584669
"2374","G4","Lamium galeobdolon",2021,1,NA,NA,NA,0.00164586474334532
"2375","G4","Lamium galeobdolon",2024,3,NA,NA,NA,0.00164586474334532
"2376","G4","Lapsana communis",2020,2,44.9232892607143,0.507472571428571,0.826067142857143,0.00442533408798407
"2377","G4","Lotus pedunculatus",2024,1,25.936472,0.341666666666667,0.599,0.00122255059330613
"2378","G4","Malva moschata",2019,1,20.0333333333333,0.43125,NA,0.000557490616025017
"2379","G4","Malva moschata",2020,1,20.0333333333333,0.43125,NA,0.000557490616025017
"2380","G4","Mercurialis perennis",2020,2,25.6833333333333,0.244444444444444,5.82333333333333,0.00328698772332968
"2381","G4","Mercurialis perennis",2021,2,25.6833333333333,0.244444444444444,5.82333333333333,0.00328698772332968
"2382","G4","Mercurialis perennis",2022,1,25.6833333333333,0.244444444444444,5.82333333333333,0.00328698772332968
"2383","G4","Mercurialis perennis",2024,2,25.6833333333333,0.244444444444444,5.82333333333333,0.00328698772332968
"2384","G4","Metzgeria violacea",2018,1,NA,NA,NA,0.00174300858565163
"2385","G4","Oxalis acetosella",2022,1,67.7885714285714,0.0925,1.47333333333333,0.000378980650891086
"2386","G4","Oxalis acetosella",2024,7,67.7885714285714,0.0925,1.47333333333333,0.000378980650891086
"2387","G4","Papaver cambricum",2020,1,35.5,0.39,0.22,0.00167042903563545
"2388","G4","Persicaria maculosa",2020,1,28.6402360869565,1.11329166666667,2.186,0.000101116025688027
"2389","G4","Phragmites australis",2024,1,15.02978236832,2.1386,1.26714285714286,0.00418878662109481
"2390","G4","Pinus sylvestris",2024,1,4.92704888008837,13.1851794619612,6.86829975,0.000112718899962777
"2391","G4","Plantago major",2024,3,21.7863851375926,0.253048407411111,0.192904526315789,0.00290782902708023
"2392","G4","Potentilla reptans",2024,1,25.5120197681481,0.365625,0.278888888888889,0.000269579361845778
"2393","G4","Prunella vulgaris",2020,1,29.0513089351181,0.157670307692308,0.963407676470588,0.0108838777761191
"2394","G4","Prunus cerasifera",2020,2,10.8005,7.114,468.017193142857,0.00106325794639347
"2395","G4","Prunus laurocerasus",2024,1,5.70778291362008,5.42536,250.098571428571,0.00336033881581965
"2396","G4","Prunus padus",2021,1,20.8324271686957,8.14285714285714,106.666274444444,0.0007752664513904
"2397","G4","Prunus padus",2024,2,20.8324271686957,8.14285714285714,106.666274444444,0.0007752664513904
"2398","G4","Prunus spinosa",2022,1,13.6342957207919,2.308,199.474305176471,0.0256373433515554
"2399","G4","Pteridium aquilinum",2024,1,17.7984489515385,1.13571428571429,NA,0.00159376665255045
"2400","G4","Pulvigera lyellii",2018,1,NA,NA,NA,0.001824960073016
"2401","G4","Quercus robur",2024,1,13.7566803291181,17.30856,3146.87815385714,0.00292449271732243
"2402","G4","Ranunculus acris",2020,1,22.0026951640426,0.278068181818182,1.42876923076923,0.000197556741770826
"2403","G4","Ranunculus acris",2024,1,22.0026951640426,0.278068181818182,1.42876923076923,0.000197556741770826
"2404","G4","Ranunculus repens",2024,2,23.6490374169643,0.253909090909091,2.3,0.00226131721407231
"2405","G4","Reynoutria japonica",2024,1,18.92,1.44444444444444,NA,0.0101957444629139
"2406","G4","Rosa canina",2020,1,12.3085283065587,1.64,15.5887229090909,0.000497217268833238
"2407","G4","Rubus idaeus",2024,2,21.2070937216572,1.36363636363636,1.92276711111111,0.000880163682278562
"2408","G4","Rumex obtusifolius",2024,1,30.1971184935714,0.606916666666667,1.45733333333333,0.000178591099015702
"2409","G4","Salix caprea",2024,1,12.5110544004675,7.43835,0.144700875,0.000807064320718149
"2410","G4","Sambucus nigra",2024,3,19.1704586389512,5.44555555555556,12.94845575,0.00664030722805676
"2411","G4","Senecio vulgaris",2020,1,42.5093814814815,0.422068965517241,0.209043294117647,0.00135068752071295
"2412","G4","Silene dioica",2019,1,39.2691578947368,0.589,0.662,0.0112789827148048
"2413","G4","Silene dioica",2022,4,39.2691578947368,0.589,0.662,0.0112789827148048
"2414","G4","Silene dioica",2024,10,39.2691578947368,0.589,0.662,0.0112789827148048
"2415","G4","Sorbus aucuparia",2024,1,10.7430853767383,8.70430268589744,15.6541576,0.00213857538939472
"2416","G4","Stachys sylvatica",2019,1,46.49625,0.525,1.47125,0.00788681115440144
"2417","G4","Stachys sylvatica",2024,1,46.49625,0.525,1.47125,0.00788681115440144
"2418","G4","Succisa pratensis",2024,1,17.9417850378431,0.126055555555556,1.36857142857143,3.51220951322403e-05
"2419","G4","Taraxacum officinale",2024,1,22.427206362375,0.2625,0.65024356,9.5208062019339e-05
"2420","G4","Taxus baccata",2022,1,7.01832715030529,14.7675,61.1539124,0.000450433748382091
"2421","G4","Taxus baccata",2024,2,7.01832715030529,14.7675,61.1539124,0.000450433748382091
"2422","G4","Trifolium pratense",2024,1,22.5840299382692,0.317818181818182,1.61913793103448,0.00216417150486147
"2423","G4","Trifolium repens",2024,2,31.7824236215441,0.131202595238095,0.524251348837209,0.00412428509177151
"2424","G4","Urtica dioica",2024,15,22.1834656468364,0.480761904761905,0.1262775,0.00336787964435186
"2425","G4","Veronica chamaedrys",2024,1,32.5695715330645,0.2471875,0.238562131578947,0.00132029776103207
"2426","G4","Veronica montana",2022,1,36.8353,0.247222222222222,0.38,0.00147396489075581
"2427","G4","Veronica montana",2024,4,36.8353,0.247222222222222,0.38,0.00147396489075581
"2428","G4","Veronica persica",2020,1,51.2851454275,0.59331914893617,0.541,0.000471936819851544
"2429","G4","Veronica serpyllifolia",2024,2,22.8613434914286,0.163888888888889,0.054556,0.00328922763796146
"2430","G5","Acer campestre",2020,1,12.8478128282563,13.1394736842105,110.945321529412,0.00133568986120575
"2431","G5","Anemone nemorosa",2024,1,28.3736363636364,0.170555555555556,3.89666666666667,0.00202565326921868
"2432","G5","Angelica sylvestris",2020,1,26.93231906,0.972222222222222,1.1825,0.0041587398812751
"2433","G5","Caltha palustris",2022,1,40.0352288608696,0.2625,1.1025,0.002904883215112
"2434","G5","Cardamine pratensis",2020,1,22.993097899,0.327857142857143,0.6,0.0205107701622765
"2435","G5","Epilobium hirsutum",2021,1,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327
"2436","G5","Filipendula ulmaria",2020,1,22.6656623494118,0.858333333333333,0.576,0.00611702769328206
"2437","G5","Hydrocotyle ranunculoides",2020,1,NA,NA,NA,0.00369299785703144
"2438","G5","Lapsana communis",2022,1,44.9232892607143,0.507472571428571,0.826067142857143,0.00442533408798407
"2439","G5","Lotus pedunculatus",2020,1,25.936472,0.341666666666667,0.599,0.00122255059330613
"2440","G5","Mercurialis perennis",2021,2,25.6833333333333,0.244444444444444,5.82333333333333,0.00328698772332968
"2441","G6","Allium ursinum",2019,1,37.25,0.31875,5.31833333333333,0.00402967182251052
"2442","G6","Aubrieta deltoidea",2022,1,NA,0.075,0.19,0.000835905864147318
"2443","G6","Buxus sempervirens",2022,1,6.72692342436245,2.25,13.91875,0.00173154275459117
"2444","G6","Carpinus betulus",2022,1,18.3502673,10.5819047619048,43.0352868333333,0.000835905864147318
"2445","G6","Corylus avellana",2021,1,19.4326653124865,4.14457575757576,1096.23131416667,0.00934888593265385
"2446","G6","Epilobium tetragonum",2022,1,15.9,0.465625,0.114,0.00216548351221353
"2447","G6","Hedera helix",2022,1,11.850317826087,12.57559525,23.27036375,0.00585323858383034
"2448","G6","Hypericum androsaemum",2021,1,NA,0.58,0.0625,0.0104642465704262
"2449","G6","Ilex aquifolium",2019,1,6.27795538550501,11.7487684827586,38.6608245454545,0.0069099676200276
"2450","G6","Lysimachia nummularia",2021,1,32.3609993575,0.42,0.042,0.000835905864147318
"2451","G6","Matricaria chamomilla",2020,1,41,0.235,NA,0.00293425387257171
"2452","G6","Plantago major",2022,1,21.7863851375926,0.253048407411111,0.192904526315789,0.00290782902708023
"2453","G6","Reynoutria japonica",2023,1,18.92,1.44444444444444,NA,0.0101957444629139
"2454","G6","Senecio vulgaris",2022,1,42.5093814814815,0.422068965517241,0.209043294117647,0.00135068752071295
"2455","G6","Syringa vulgaris",2019,1,12.4723538602941,5.12,5.65409428571429,0.00499104234343832
"2456","G7","Achillea millefolium",2023,1,15.1051027596197,0.121964990991892,0.186194810810811,0.00193334272681027
"2457","G7","Borago officinalis",2022,1,24.848,0.31,17.045,0.0187755194088941
"2458","G7","Fraxinus excelsior",2019,1,12.4712907445062,19.955,64.4747434736842,0.00436644388962475
"2459","G7","Hypericum androsaemum",2018,1,NA,0.58,0.0625,0.0104642465704262
"2460","G7","Hypericum androsaemum",2021,1,NA,0.58,0.0625,0.0104642465704262
"2461","G7","Hypericum androsaemum",2022,1,NA,0.58,0.0625,0.0104642465704262
"2462","G7","Impatiens glandulifera",2019,1,38.3,1.44444444444444,9.37,0.0306216016076104
"2463","G7","Lapsana communis",2019,1,44.9232892607143,0.507472571428571,0.826067142857143,0.00442533408798407
"2464","G7","Lapsana communis",2020,1,44.9232892607143,0.507472571428571,0.826067142857143,0.00442533408798407
"2465","G7","Melissa officinalis",2020,1,NA,0.525,0.311,0.00538060150854846
"2466","G7","Pentaglottis sempervirens",2019,1,25.302,0.51,NA,0.0158394273496571
