Date,Plot_id,Quadrant,Species,Cover,Notes
10/06/2020,A1222,3,Delphinium occidentale,0,
10/06/2020,A1222,3,Valeriana occidentalis,0,overhang-2
10/06/2020,A1222,3,log,16,
10/06/2020,A1222,3,Collinsia parviflora,2,
10/06/2020,A1222,3,Achillea millefolium,0,
10/06/2020,A1222,3,Perideridia montana,0,
10/06/2020,A1222,3,Lithophragma parviflorum,1,
10/06/2020,A1222,3,Pseudostellaria jamesiana,2,
10/06/2020,A1222,4,Populus tremuloides,0,overhang-50
10/06/2020,A1222,4,Symphoricarpos oreophilus,13,overhang-20
10/06/2020,A1222,4,Agastache urticifolia,15,
10/06/2020,A1222,4,Nemophila breviflora,9,
10/06/2020,A1222,4,Viola nuttallii,5,
10/06/2020,A1222,4,Juniperus osteosperma,0,fallen into plot - dead
10/06/2020,A1222,4,Osmorhiza occidentalis,3,
10/06/2020,A1222,4,Hydrophyllum capitatum,9,
10/06/2020,A1222,4,Taraxacum officinale,10,
10/06/2020,A1222,4,Acer grandidentatum,8,
10/06/2020,A1222,4,Rosa woodsii,0,
10/06/2020,A1222,4,Poa pratensis,0,
10/06/2020,A1222,4,Elymus glaucus,4,
10/06/2020,A1222,4,Delphinium occidentale,0,
10/06/2020,A1222,4,Valeriana occidentalis,0,
10/06/2020,A1222,4,log,31,
10/06/2020,A1222,4,Collinsia parviflora,2,
10/06/2020,A1222,4,Achillea millefolium,0,
10/06/2020,A1222,4,Perideridia montana,3,
10/06/2020,A1222,4,Lithophragma parviflorum,1,
10/06/2020,A1222,4,Pseudostellaria jamesiana,0,
11/06/2020,B1112,1,Populus tremuloides,0,
11/06/2020,B1112,1,Wyethia amplexicaulis,78,
11/06/2020,B1112,1,Poa bulbosa,22,
11/06/2020,B1112,1,Symphoricarpos oreophilus,0,
11/06/2020,B1112,1,Perideridia montana,3,
11/06/2020,B1112,1,Geranium viscosissimum,4,
11/06/2020,B1112,1,Achillea millefolium,3,
11/06/2020,B1112,1,Potentilla gracilis,8,
11/06/2020,B1112,1,Poa pratensis,4,
11/06/2020,B1112,1,Carex geyeri,2,
11/06/2020,B1112,1,log,0,
11/06/2020,B1112,1,Taraxacum officinale,3,
11/06/2020,B1112,1,Melica bulbosa,0,
11/06/2020,B1112,1,Dieteria canescens,0,
11/06/2020,B1112,1,Camassia quamash,0,
11/06/2020,B1112,2,Populus tremuloides,0,overhang-20
11/06/2020,B1112,2,Wyethia amplexicaulis,96,
11/06/2020,B1112,2,Poa bulbosa,16,
11/06/2020,B1112,2,Symphoricarpos oreophilus,0,
11/06/2020,B1112,2,Perideridia montana,3,
11/06/2020,B1112,2,Geranium viscosissimum,0,
11/06/2020,B1112,2,Achillea millefolium,3,
11/06/2020,B1112,2,Potentilla gracilis,4,
11/06/2020,B1112,2,Poa pratensis,2,
11/06/2020,B1112,2,Carex geyeri,0,
11/06/2020,B1112,2,log,0,
11/06/2020,B1112,2,Taraxacum officinale,6,
11/06/2020,B1112,2,Melica bulbosa,1,
11/06/2020,B1112,2,Dieteria canescens,2,
11/06/2020,B1112,2,Camassia quamash,0,
11/06/2020,B1112,3,Populus tremuloides,0,overhang-50
11/06/2020,B1112,3,Wyethia amplexicaulis,75,
11/06/2020,B1112,3,Poa bulbosa,19,
11/06/2020,B1112,3,Symphoricarpos oreophilus,0,
11/06/2020,B1112,3,Perideridia montana,2,
11/06/2020,B1112,3,Geranium viscosissimum,0,
11/06/2020,B1112,3,Achillea millefolium,0,
11/06/2020,B1112,3,Potentilla gracilis,3,
11/06/2020,B1112,3,Poa pratensis,0,
11/06/2020,B1112,3,Carex geyeri,0,
11/06/2020,B1112,3,log,21,
11/06/2020,B1112,3,Taraxacum officinale,4,
11/06/2020,B1112,3,Melica bulbosa,0,
11/06/2020,B1112,3,Dieteria canescens,0,
11/06/2020,B1112,3,Camassia quamash,2,
11/06/2020,B1112,4,Populus tremuloides,0,overhang-70
11/06/2020,B1112,4,Wyethia amplexicaulis,80,
11/06/2020,B1112,4,Poa bulbosa,16,
11/06/2020,B1112,4,Symphoricarpos oreophilus,0,overhang-5
11/06/2020,B1112,4,Perideridia montana,5,
11/06/2020,B1112,4,Geranium viscosissimum,0,
11/06/2020,B1112,4,Achillea millefolium,0,
11/06/2020,B1112,4,Potentilla gracilis,0,overhang-1
11/06/2020,B1112,4,Poa pratensis,0,
11/06/2020,B1112,4,Carex geyeri,0,
11/06/2020,B1112,4,log,21,
11/06/2020,B1112,4,Taraxacum officinale,0,
11/06/2020,B1112,4,Melica bulbosa,1,
11/06/2020,B1112,4,Dieteria canescens,2,
11/06/2020,B1112,4,Camassia quamash,0,
11/06/2020,B1111,1,Artemisia tridentata,9,
11/06/2020,B1111,1,Symphoricarpos oreophilus,0,overhang-12
11/06/2020,B1111,1,Wyethia amplexicaulis,52,
11/06/2020,B1111,1,Geranium viscosissimum,0,overhang-4
11/06/2020,B1111,1,Potentilla gracilis,0,
11/06/2020,B1111,1,Poa pratensis,16,
11/06/2020,B1111,1,Poa bulbosa,3,
11/06/2020,B1111,1,Viola nuttallii,1,
11/06/2020,B1111,1,Tragopogon dubius,0.5,
11/06/2020,B1111,1,organic matter,16,
11/06/2020,B1111,1,soil,1,
11/06/2020,B1111,1,rock,5,
11/06/2020,B1111,1,Melica bulbosa,0,
11/06/2020,B1111,1,Taraxacum officinale,0,
11/06/2020,B1111,1,Dieteria canescens,0,
11/06/2020,B1111,2,Artemisia tridentata,0,
11/06/2020,B1111,2,Symphoricarpos oreophilus,0,
11/06/2020,B1111,2,Wyethia amplexicaulis,84,
11/06/2020,B1111,2,Geranium viscosissimum,8,overhang-3
11/06/2020,B1111,2,Potentilla gracilis,0,
11/06/2020,B1111,2,Poa pratensis,8,
11/06/2020,B1111,2,Poa bulbosa,1,
11/06/2020,B1111,2,Viola nuttallii,0,
11/06/2020,B1111,2,Tragopogon dubius,0,
11/06/2020,B1111,2,organic matter,7,
11/06/2020,B1111,2,soil,0,
11/06/2020,B1111,2,rock,2,
11/06/2020,B1111,2,Melica bulbosa,1,
11/06/2020,B1111,2,Taraxacum officinale,0,
11/06/2020,B1111,2,Dieteria canescens,0,
11/06/2020,B1111,3,Artemisia tridentata,1,
11/06/2020,B1111,3,Symphoricarpos oreophilus,0,
11/06/2020,B1111,3,Wyethia amplexicaulis,67,
11/06/2020,B1111,3,Geranium viscosissimum,1,
11/06/2020,B1111,3,Potentilla gracilis,0.5,overhang-1
11/06/2020,B1111,3,Poa pratensis,3,
11/06/2020,B1111,3,Poa bulbosa,20,
11/06/2020,B1111,3,Viola nuttallii,0,
11/06/2020,B1111,3,Tragopogon dubius,1,
11/06/2020,B1111,3,organic matter,8,
11/06/2020,B1111,3,soil,4,
11/06/2020,B1111,3,rock,1,
11/06/2020,B1111,3,Melica bulbosa,0,
11/06/2020,B1111,3,Taraxacum officinale,0.5,
11/06/2020,B1111,3,Dieteria canescens,0,
11/06/2020,B1111,4,Artemisia tridentata,1,overhang-19
11/06/2020,B1111,4,Symphoricarpos oreophilus,0,
11/06/2020,B1111,4,Wyethia amplexicaulis,61,
11/06/2020,B1111,4,Geranium viscosissimum,2,
11/06/2020,B1111,4,Potentilla gracilis,1,
11/06/2020,B1111,4,Poa pratensis,4,
11/06/2020,B1111,4,Poa bulbosa,26,
11/06/2020,B1111,4,Viola nuttallii,0.5,
11/06/2020,B1111,4,Tragopogon dubius,0,
11/06/2020,B1111,4,organic matter,9,
11/06/2020,B1111,4,soil,0,
11/06/2020,B1111,4,rock,1,
11/06/2020,B1111,4,Melica bulbosa,0,
11/06/2020,B1111,4,Taraxacum officinale,0,
11/06/2020,B1111,4,Dieteria canescens,0.5,
11/06/2020,B1113,1,Wyethia amplexicaulis,19,overhang-7
11/06/2020,B1113,1,Poa bulbosa,14,
11/06/2020,B1113,1,Achillea millefolium,24,
11/06/2020,B1113,1,Taraxacum officinale,8,
11/06/2020,B1113,1,Trifolium hybridum,28,
11/06/2020,B1113,1,Dieteria canescens,9,
11/06/2020,B1113,1,Agropyron cristatum,2,
11/06/2020,B1113,1,Poa secunda,0,
11/06/2020,B1113,1,Poa pratensis,6,
11/06/2020,B1113,1,rock,9,
11/06/2020,B1113,1,Viola nuttallii,3,
11/06/2020,B1113,1,Bromus inermis,0,
11/06/2020,B1113,1,Delphinium nuttallianum,0,
11/06/2020,B1113,1,Perideridia montana,0,
11/06/2020,B1113,1,brassicaceae,0,cant ID
11/06/2020,B1113,1,soil,0,
11/06/2020,B1113,1,poo,0,cattle
11/06/2020,B1113,1,Senecio integerrimus,0,
11/06/2020,B1113,2,Wyethia amplexicaulis,67,overhang-4
11/06/2020,B1113,2,Poa bulbosa,14,
11/06/2020,B1113,2,Achillea millefolium,12,
11/06/2020,B1113,2,Taraxacum officinale,5,
11/06/2020,B1113,2,Trifolium hybridum,24,
11/06/2020,B1113,2,Dieteria canescens,18,
11/06/2020,B1113,2,Agropyron cristatum,0,
11/06/2020,B1113,2,Poa secunda,4,
11/06/2020,B1113,2,Poa pratensis,3,
11/06/2020,B1113,2,rock,0,
11/06/2020,B1113,2,Viola nuttallii,1,
11/06/2020,B1113,2,Bromus inermis,4,
11/06/2020,B1113,2,Delphinium nuttallianum,0.5,
11/06/2020,B1113,2,Perideridia montana,1,
11/06/2020,B1113,2,brassicaceae,2,cant ID
11/06/2020,B1113,2,soil,0,
11/06/2020,B1113,2,poo,0,cattle
11/06/2020,B1113,2,Senecio integerrimus,0,
11/06/2020,B1113,3,Wyethia amplexicaulis,20,
11/06/2020,B1113,3,Poa bulbosa,21,
11/06/2020,B1113,3,Achillea millefolium,19,
11/06/2020,B1113,3,Taraxacum officinale,5,
11/06/2020,B1113,3,Trifolium hybridum,18,
11/06/2020,B1113,3,Dieteria canescens,21,
11/06/2020,B1113,3,Agropyron cristatum,2,
11/06/2020,B1113,3,Poa secunda,1,
11/06/2020,B1113,3,Poa pratensis,7,
11/06/2020,B1113,3,rock,0,
11/06/2020,B1113,3,Viola nuttallii,0,
11/06/2020,B1113,3,Bromus inermis,0,
11/06/2020,B1113,3,Delphinium nuttallianum,0,
11/06/2020,B1113,3,Perideridia montana,0,
11/06/2020,B1113,3,brassicaceae,0,cant ID
11/06/2020,B1113,3,soil,5,
11/06/2020,B1113,3,poo,8,cattle
11/06/2020,B1113,3,Senecio integerrimus,2,
11/06/2020,B1113,4,Wyethia amplexicaulis,5,
11/06/2020,B1113,4,Poa bulbosa,20,
11/06/2020,B1113,4,Achillea millefolium,34,
11/06/2020,B1113,4,Taraxacum officinale,24,
11/06/2020,B1113,4,Trifolium hybridum,22,
11/06/2020,B1113,4,Dieteria canescens,24,
11/06/2020,B1113,4,Agropyron cristatum,1,
11/06/2020,B1113,4,Poa secunda,1,
11/06/2020,B1113,4,Poa pratensis,1,
11/06/2020,B1113,4,rock,0,
11/06/2020,B1113,4,Viola nuttallii,0,
11/06/2020,B1113,4,Bromus inermis,0,
11/06/2020,B1113,4,Delphinium nuttallianum,0,
11/06/2020,B1113,4,Perideridia montana,0,
11/06/2020,B1113,4,brassicaceae,0,cant ID
11/06/2020,B1113,4,soil,0,
11/06/2020,B1113,4,poo,2,cattle
11/06/2020,B1113,4,Senecio integerrimus,0,
12/06/2020,3311,1,Artemisia tridentata,21,
12/06/2020,3311,1,Purshia tridentata,0,
12/06/2020,3311,1,Helianthella uniflora,16,
12/06/2020,3311,1,Crepis acuminata,17,
12/06/2020,3311,1,Penstemon cyananthus,3,
12/06/2020,3311,1,Achillea millefolium,2,
12/06/2020,3311,1,Chrysothamnus viscidiflorus,0,
12/06/2020,3311,1,Lathyrus pauciflorus,7,
12/06/2020,3311,1,Agastache urticifolia,0,
12/06/2020,3311,1,Viola nuttallii,6,
12/06/2020,3311,1,Tragopogon dubius,0,
12/06/2020,3311,1,Carex geyeri,6,
12/06/2020,3311,1,Elymus glaucus,2,
12/06/2020,3311,1,Leymus cinereus,0.5,
12/06/2020,3311,1,Astragalus convallarius,0,
12/06/2020,3311,1,Eriogonum heracleoides,2,
12/06/2020,3311,1,Symphoricarpos oreophilus,3,
12/06/2020,3311,1,Pseudoroegneria spicata,2,
12/06/2020,3311,1,Collomia linearis,0.5,
12/06/2020,3311,1,organic matter,19,
12/06/2020,3311,1,Poa pratensis,1,
12/06/2020,3311,1,Eucephalus elegans,0,
12/06/2020,3311,1,Senecio sphaerocephalus ,0,
12/06/2020,3311,1,poo,0,ungulate
12/06/2020,3311,1,Erysimum capitatum,0,
12/06/2020,3311,2,Artemisia tridentata,0,overhang-36
12/06/2020,3311,2,Purshia tridentata,0,overhang-3
12/06/2020,3311,2,Helianthella uniflora,21,
12/06/2020,3311,2,Crepis acuminata,16,
12/06/2020,3311,2,Penstemon cyananthus,0,
12/06/2020,3311,2,Achillea millefolium,4,
12/06/2020,3311,2,Chrysothamnus viscidiflorus,0,
12/06/2020,3311,2,Lathyrus pauciflorus,5,
12/06/2020,3311,2,Agastache urticifolia,0,
12/06/2020,3311,2,Viola nuttallii,9,
12/06/2020,3311,2,Tragopogon dubius,0,
12/06/2020,3311,2,Carex geyeri,2,
12/06/2020,3311,2,Elymus glaucus,0,
12/06/2020,3311,2,Leymus cinereus,0,
12/06/2020,3311,2,Astragalus convallarius,2,
12/06/2020,3311,2,Eriogonum heracleoides,0,
12/06/2020,3311,2,Symphoricarpos oreophilus,0,
12/06/2020,3311,2,Pseudoroegneria spicata,4,
12/06/2020,3311,2,Collomia linearis,0,
12/06/2020,3311,2,organic matter,45,
12/06/2020,3311,2,Poa pratensis,5,
12/06/2020,3311,2,Eucephalus elegans,0,
12/06/2020,3311,2,Senecio sphaerocephalus ,0,
12/06/2020,3311,2,poo,0,ungulate
12/06/2020,3311,2,Erysimum capitatum,0,
12/06/2020,3311,3,Artemisia tridentata,0,overhang-27
12/06/2020,3311,3,Purshia tridentata,0,
12/06/2020,3311,3,Helianthella uniflora,37,
12/06/2020,3311,3,Crepis acuminata,13,
12/06/2020,3311,3,Penstemon cyananthus,0,
12/06/2020,3311,3,Achillea millefolium,5,
12/06/2020,3311,3,Chrysothamnus viscidiflorus,0,
12/06/2020,3311,3,Lathyrus pauciflorus,1,overhang-4
12/06/2020,3311,3,Agastache urticifolia,0.5,
12/06/2020,3311,3,Viola nuttallii,4,
12/06/2020,3311,3,Tragopogon dubius,2,
12/06/2020,3311,3,Carex geyeri,0,
12/06/2020,3311,3,Elymus glaucus,0,
12/06/2020,3311,3,Leymus cinereus,5,
12/06/2020,3311,3,Astragalus convallarius,0,
12/06/2020,3311,3,Eriogonum heracleoides,4,
12/06/2020,3311,3,Symphoricarpos oreophilus,0,
12/06/2020,3311,3,Pseudoroegneria spicata,0,
12/06/2020,3311,3,Collomia linearis,0,
12/06/2020,3311,3,organic matter,27,
12/06/2020,3311,3,Poa pratensis,6,
12/06/2020,3311,3,Eucephalus elegans,0,
12/06/2020,3311,3,Senecio sphaerocephalus ,2,
12/06/2020,3311,3,poo,0.5,ungulate
12/06/2020,3311,3,Erysimum capitatum,0,
12/06/2020,3311,4,Artemisia tridentata,0,overhang-17
12/06/2020,3311,4,Purshia tridentata,0,overhang-4
12/06/2020,3311,4,Helianthella uniflora,42,
12/06/2020,3311,4,Crepis acuminata,0,
12/06/2020,3311,4,Penstemon cyananthus,0,
12/06/2020,3311,4,Achillea millefolium,8,
12/06/2020,3311,4,Chrysothamnus viscidiflorus,2,
12/06/2020,3311,4,Lathyrus pauciflorus,0,
12/06/2020,3311,4,Agastache urticifolia,0,
12/06/2020,3311,4,Viola nuttallii,2,
12/06/2020,3311,4,Tragopogon dubius,0,
12/06/2020,3311,4,Carex geyeri,5,
12/06/2020,3311,4,Elymus glaucus,0,
12/06/2020,3311,4,Leymus cinereus,8,
12/06/2020,3311,4,Astragalus convallarius,0,
12/06/2020,3311,4,Eriogonum heracleoides,0,
12/06/2020,3311,4,Symphoricarpos oreophilus,0,
12/06/2020,3311,4,Pseudoroegneria spicata,0,
12/06/2020,3311,4,Collomia linearis,0,
12/06/2020,3311,4,organic matter,28,
12/06/2020,3311,4,Poa pratensis,2,
12/06/2020,3311,4,Eucephalus elegans,7,
12/06/2020,3311,4,Senecio sphaerocephalus ,3,
12/06/2020,3311,4,poo,0,ungulate
12/06/2020,3311,4,Erysimum capitatum,0,overhang-1
12/06/2020,3333,1,Poa bulbosa,24,
12/06/2020,3333,1,Poa secunda,5,overhang-2
12/06/2020,3333,1,Bromus tectorum,2,
12/06/2020,3333,1,Elymus smithii,14,
12/06/2020,3333,1,Crepis acuminata,0,
12/06/2020,3333,1,Stellaria media,0.25,
12/06/2020,3333,1,Alyssum desertorum,0.5,
12/06/2020,3333,1,Erodium cicutarium,0,
12/06/2020,3333,1,moss,2,yellow green crust
12/06/2020,3333,1,rock,18,
12/06/2020,3333,1,soil,8,
12/06/2020,3333,1,organic matter,20,
12/06/2020,3333,1,Tragopogon dubius,1,
12/06/2020,3333,1,moss,7,red star
12/06/2020,3333,1,poo,0.5,ungulate
12/06/2020,3333,2,Poa bulbosa,36,
12/06/2020,3333,2,Poa secunda,3,
12/06/2020,3333,2,Bromus tectorum,1,
12/06/2020,3333,2,Elymus smithii,7,
12/06/2020,3333,2,Crepis acuminata,0,overhang-5
12/06/2020,3333,2,Stellaria media,3,
12/06/2020,3333,2,Alyssum desertorum,0.25,
12/06/2020,3333,2,Erodium cicutarium,0.25,
12/06/2020,3333,2,moss,9,yellow green crust
12/06/2020,3333,2,rock,28,
12/06/2020,3333,2,soil,5,
12/06/2020,3333,2,organic matter,7,
12/06/2020,3333,2,Tragopogon dubius,0,
12/06/2020,3333,2,moss,5,red star
12/06/2020,3333,2,poo,0.5,ungulate
12/06/2020,3333,3,Poa bulbosa,34,
12/06/2020,3333,3,Poa secunda,2,
12/06/2020,3333,3,Bromus tectorum,3,
12/06/2020,3333,3,Elymus smithii,9,
12/06/2020,3333,3,Crepis acuminata,0,
12/06/2020,3333,3,Stellaria media,1,
12/06/2020,3333,3,Alyssum desertorum,0.5,
12/06/2020,3333,3,Erodium cicutarium,0.5,
12/06/2020,3333,3,moss,10,yellow green crust
12/06/2020,3333,3,rock,12,
12/06/2020,3333,3,soil,14,
12/06/2020,3333,3,organic matter,15,
12/06/2020,3333,3,Tragopogon dubius,2,
12/06/2020,3333,3,moss,7,red star
12/06/2020,3333,3,poo,0,ungulate
12/06/2020,3333,4,Poa bulbosa,15,
12/06/2020,3333,4,Poa secunda,1,
12/06/2020,3333,4,Bromus tectorum,0.5,
12/06/2020,3333,4,Elymus smithii,5,
12/06/2020,3333,4,Crepis acuminata,11,
12/06/2020,3333,4,Stellaria media,0.5,
12/06/2020,3333,4,Alyssum desertorum,0,
12/06/2020,3333,4,Erodium cicutarium,0,
12/06/2020,3333,4,moss,18,yellow green crust
12/06/2020,3333,4,rock,28,
12/06/2020,3333,4,soil,2,
12/06/2020,3333,4,organic matter,16,
12/06/2020,3333,4,Tragopogon dubius,2,
12/06/2020,3333,4,moss,3,red star
12/06/2020,3333,4,poo,1,ungulate
12/06/2020,3322,1,Symphoricarpos oreophilus,63,
12/06/2020,3322,1,Leymus cinereus,29,
12/06/2020,3322,1,Pseudostellaria jamesiana,2,
12/06/2020,3322,1,Hydrophyllum capitatum,0,
12/06/2020,3322,1,Agastache urticifolia,0,
12/06/2020,3322,1,Lupinus sericeus,0,
12/06/2020,3322,1,organic matter,17,
12/06/2020,3322,1,Tragopogon dubius,0.5,
12/06/2020,3322,1,Delphinium nuttallianum,0,
12/06/2020,3322,1,Collomia linearis,0,
12/06/2020,3322,1,Nemophila breviflora,0,
12/06/2020,3322,2,Symphoricarpos oreophilus,35,
12/06/2020,3322,2,Leymus cinereus,20,
12/06/2020,3322,2,Pseudostellaria jamesiana,0,
12/06/2020,3322,2,Hydrophyllum capitatum,0,
12/06/2020,3322,2,Agastache urticifolia,3,
12/06/2020,3322,2,Lupinus sericeus,14,
12/06/2020,3322,2,organic matter,31,
12/06/2020,3322,2,Tragopogon dubius,0.25,
12/06/2020,3322,2,Delphinium nuttallianum,0,
12/06/2020,3322,2,Collomia linearis,0,
12/06/2020,3322,2,Nemophila breviflora,0,
12/06/2020,3322,3,Symphoricarpos oreophilus,34,
12/06/2020,3322,3,Leymus cinereus,22,
12/06/2020,3322,3,Pseudostellaria jamesiana,0,
12/06/2020,3322,3,Hydrophyllum capitatum,1,
12/06/2020,3322,3,Agastache urticifolia,17,
12/06/2020,3322,3,Lupinus sericeus,0,
12/06/2020,3322,3,organic matter,29,
12/06/2020,3322,3,Tragopogon dubius,0.5,
12/06/2020,3322,3,Delphinium nuttallianum,0,
12/06/2020,3322,3,Collomia linearis,0.5,
12/06/2020,3322,3,Nemophila breviflora,0.25,
12/06/2020,3322,4,Symphoricarpos oreophilus,32,
12/06/2020,3322,4,Leymus cinereus,17,
12/06/2020,3322,4,Pseudostellaria jamesiana,0.5,
12/06/2020,3322,4,Hydrophyllum capitatum,0.25,
12/06/2020,3322,4,Agastache urticifolia,8,
12/06/2020,3322,4,Lupinus sericeus,15,
12/06/2020,3322,4,organic matter,24,
12/06/2020,3322,4,Tragopogon dubius,0.25,
12/06/2020,3322,4,Delphinium nuttallianum,3,
12/06/2020,3322,4,Collomia linearis,0,
12/06/2020,3322,4,Nemophila breviflora,0,
15/06/2020,3111,1,Prunus virginiana,5,overhang-100
15/06/2020,3111,1,Berberis repens,49,
15/06/2020,3111,1,Vicia americana,7,overhang-3
15/06/2020,3111,1,Epilobium angustifolium,0,
15/06/2020,3111,1,Osmorhiza occidentalis,2,
15/06/2020,3111,1,Taraxacum officinale,0,
15/06/2020,3111,1,Achillea millefolium,3,
15/06/2020,3111,1,Agastache urticifolia,17,
15/06/2020,3111,1,Tragopogon dubius,0,
15/06/2020,3111,1,Leymus cinereus,19,
15/06/2020,3111,1,Elymus glaucus,0,
15/06/2020,3111,1,Carex geyeri,17,
15/06/2020,3111,1,Delphinium occidentale,0,
15/06/2020,3111,1,Senecio sphaerocephalus,4,
15/06/2020,3111,1,Hydrophyllum capitatum,1,
15/06/2020,3111,1,Galium aparine,1,
15/06/2020,3111,1,Lithophragma parviflorum,0,
15/06/2020,3111,2,Prunus virginiana,7,overhang-100
15/06/2020,3111,2,Berberis repens,24,
15/06/2020,3111,2,Vicia americana,9,
15/06/2020,3111,2,Epilobium angustifolium,0,
15/06/2020,3111,2,Osmorhiza occidentalis,6,
15/06/2020,3111,2,Taraxacum officinale,10,
15/06/2020,3111,2,Achillea millefolium,6,
15/06/2020,3111,2,Agastache urticifolia,22,
15/06/2020,3111,2,Tragopogon dubius,0,
15/06/2020,3111,2,Leymus cinereus,12,
15/06/2020,3111,2,Elymus glaucus,0,
15/06/2020,3111,2,Carex geyeri,15,
15/06/2020,3111,2,Delphinium occidentale,3,
15/06/2020,3111,2,Senecio sphaerocephalus,0,
15/06/2020,3111,2,Hydrophyllum capitatum,2,
15/06/2020,3111,2,Galium aparine,0,
15/06/2020,3111,2,Lithophragma parviflorum,3,
15/06/2020,3111,3,Prunus virginiana,22,overhang-100
15/06/2020,3111,3,Berberis repens,32,
15/06/2020,3111,3,Vicia americana,7,overhang-4
15/06/2020,3111,3,Epilobium angustifolium,0,
15/06/2020,3111,3,Osmorhiza occidentalis,10,
15/06/2020,3111,3,Taraxacum officinale,0,
15/06/2020,3111,3,Achillea millefolium,0.5,
15/06/2020,3111,3,Agastache urticifolia,4,
15/06/2020,3111,3,Tragopogon dubius,0,
15/06/2020,3111,3,Leymus cinereus,13,
15/06/2020,3111,3,Elymus glaucus,0,
15/06/2020,3111,3,Carex geyeri,12,
15/06/2020,3111,3,Delphinium occidentale,0,
15/06/2020,3111,3,Senecio sphaerocephalus,0,
15/06/2020,3111,3,Hydrophyllum capitatum,0,
15/06/2020,3111,3,Galium aparine,0,
15/06/2020,3111,3,Lithophragma parviflorum,0,
15/06/2020,3111,4,Prunus virginiana,6,overhang-100
15/06/2020,3111,4,Berberis repens,47,
15/06/2020,3111,4,Vicia americana,14,
15/06/2020,3111,4,Epilobium angustifolium,31,
15/06/2020,3111,4,Osmorhiza occidentalis,3,
15/06/2020,3111,4,Taraxacum officinale,3,overhang-13
15/06/2020,3111,4,Achillea millefolium,0,
15/06/2020,3111,4,Agastache urticifolia,27,
15/06/2020,3111,4,Tragopogon dubius,3,
15/06/2020,3111,4,Leymus cinereus,4,
15/06/2020,3111,4,Elymus glaucus,4,
15/06/2020,3111,4,Carex geyeri,8,overhang-5
15/06/2020,3111,4,Delphinium occidentale,0,
15/06/2020,3111,4,Senecio sphaerocephalus,0,
15/06/2020,3111,4,Hydrophyllum capitatum,0,
15/06/2020,3111,4,Galium aparine,1,
15/06/2020,3111,4,Lithophragma parviflorum,0,
15/06/2020,3122,1,Balsamorhiza sagittata,83,
15/06/2020,3122,1,Balsamorhiza macrophylla,6,
15/06/2020,3122,1,Wyethia amplexicaulis,0,overhang-3
15/06/2020,3122,1,Poa bulbosa,4,
15/06/2020,3122,1,Pseudoroegneria spicata,4,
15/06/2020,3122,1,Lathyrus pauciflorus,0,
15/06/2020,3122,1,Achillea millefolium,0,
15/06/2020,3122,1,Eriogonum heracleoides,6,
15/06/2020,3122,1,Lupinus sericeus,0,
15/06/2020,3122,1,Senecio integerrimus,0,
15/06/2020,3122,1,Agoseris parviflora,0,Agoseris glauca var. lacinata
15/06/2020,3122,1,rock,14,
15/06/2020,3122,1,soil,6,
15/06/2020,3122,1,organic matter,16,
15/06/2020,3122,1,Tragopogon dubius,0.5,
15/06/2020,3122,1,poo,0,ungulate
15/06/2020,3122,1,Symphoricarpos oreophilus,0,overhang-6
15/06/2020,3122,1,moss,0,yellow green crust
15/06/2020,3122,1,Hydrophyllum capitatum,0,
15/06/2020,3122,2,Balsamorhiza sagittata,0,
15/06/2020,3122,2,Balsamorhiza macrophylla,1,
15/06/2020,3122,2,Wyethia amplexicaulis,0,
15/06/2020,3122,2,Poa bulbosa,25,
15/06/2020,3122,2,Pseudoroegneria spicata,23,
15/06/2020,3122,2,Lathyrus pauciflorus,0,
15/06/2020,3122,2,Achillea millefolium,4,
15/06/2020,3122,2,Eriogonum heracleoides,0.5,
15/06/2020,3122,2,Lupinus sericeus,0,
15/06/2020,3122,2,Senecio integerrimus,0,
15/06/2020,3122,2,Agoseris parviflora,0,Agoseris glauca var. lacinata
15/06/2020,3122,2,rock,32,
15/06/2020,3122,2,soil,9,
15/06/2020,3122,2,organic matter,20,
15/06/2020,3122,2,Tragopogon dubius,1,
15/06/2020,3122,2,poo,1,ungulate
15/06/2020,3122,2,Symphoricarpos oreophilus,0,
15/06/2020,3122,2,moss,1,yellow green crust
15/06/2020,3122,2,Hydrophyllum capitatum,0,
15/06/2020,3122,3,Balsamorhiza sagittata,1,overhang-3
15/06/2020,3122,3,Balsamorhiza macrophylla,0,overhang-1
15/06/2020,3122,3,Wyethia amplexicaulis,0,
15/06/2020,3122,3,Poa bulbosa,19,
15/06/2020,3122,3,Pseudoroegneria spicata,23,
15/06/2020,3122,3,Lathyrus pauciflorus,0,
15/06/2020,3122,3,Achillea millefolium,0,
15/06/2020,3122,3,Eriogonum heracleoides,6,
15/06/2020,3122,3,Lupinus sericeus,11,
15/06/2020,3122,3,Senecio integerrimus,5,
15/06/2020,3122,3,Agoseris parviflora,1,Agoseris glauca var. lacinata
15/06/2020,3122,3,rock,17,
15/06/2020,3122,3,soil,13,
15/06/2020,3122,3,organic matter,10,
15/06/2020,3122,3,Tragopogon dubius,1,
15/06/2020,3122,3,poo,0,ungulate
15/06/2020,3122,3,Symphoricarpos oreophilus,0,overhang-4
15/06/2020,3122,3,moss,1,yellow green crust
15/06/2020,3122,3,Hydrophyllum capitatum,0,
15/06/2020,3122,4,Balsamorhiza sagittata,0,
15/06/2020,3122,4,Balsamorhiza macrophylla,0,
